Text,Score
"الحمدلله على سلامتهم ,وبالتوفيق للطاقم الطبي",0
الحمد لله رب العالمين الف مبروك على نجاح العملية..,0
وتهنئه لجميع أفراد الفريق الطبي المشارك في فصل التوئمين.,0
"وأوضح (((كل من))) استشاري جراحة الأطفال بمستشفى أرامكو الدكتور سعد الملحم والدكتور محمد زمخشري من مدينة الحرس الطبية والدكتور عايض القحطاني من مستشفى الملك خالد الجامعي بالرياض أن الطفل ""محمد"" لدية عيوب خلقية...",0
هذا يفرحنا ويرفع راسنا. سلمت ايدي الدكتور المسؤول عن العملية وكل الطاقم الطبي لذي رافقه. والف مبرووك لوالدي الطفلين,0
الحمد لله رب العالمين.. الف مبروك نجاح العملية وتهنئة لوالدي الطفلين. ولجميع افراد الفريق الطبي المشارك في العملية... وإلى مزيداً من التقدم والازدهار الطبي في السعودية...,0
الدكتور الربيعه رجل يستحق التكريم والتشجيع اللا محدود من الحكومه ومن الشعب كافه,0
الحمدلله على سلامتهم والله يبارك في جهود خادم الحرمين الشريفين,0
[ فوق هآم السحب وان كنتي ثرى ],0
الحمد لله على سلامتهم.,0
حفظك الله ياملك الإنسانية وجعلك ذخرا للإسلام والمسلمين,0
سيكتب التاريخ أن خيرنا لغيرنا.,0
انجاز يسجل للمملكة العربية السعودية..,0
اتمنى توصلك رسالتي والله يوفقك ويرعاك,0
الهم اجعل هذا العمل فى ميزان حسنات ابو متعب ملك الانسانيه والفريق الطبى وعلى راسهم وزيرنا واخونا عبدالله الربيعه وحمدن لله على نجاح العمليه.,0
وجزاء الله خير لملكنا الغالي,0
سؤال: السعوديون يذهبون للعلاج في عمان...اليس لدى اطباء الأردن ومصر والمغرب وبولندا المقدرة على فصل السياميين ؟ اليس المواطن احق بمستشفيات المملكة ؟,0
الله يوفقك يادكتور الربيعه,0
والشعب يعالج في مستشفيات اهليه,0
على كل جهد بذلتوه بالخدمة الانسانية.,0
وغير مستغربه من ملك الانسانيه ابو متعب,0
جزاك الله خيرا ً ياملك الانسانية.وإلى الأمام يابلادي.,0
الحمد لله على سلامتهم والشكر لله,0
ما أسعدني خبر في جريدة أو انتزع دمعة من عيني إلا هذا الخبر الإنساني السعودي الرائع.,0
"هو قمة فخرنا وأساس أصيل يدل على أن السعودي قادر وقادر على الكثير إذا ما اتيحت له الفرصة,",0
الحمد لله على سلامتهما و نبارك لوالدي الطفلين نجاح العملية متمنين لهما الصحة والعافية,0
ملك الإنسانية جزاك الله خيراً.. وأسبغ عليك لباس العافية والصحة.. إن كان من شكر فهو خالصاً مخلصاً لك وحدك.. منحت الأمل لهؤلاء الأطفال للعيش في الحياة على رغد السعادة..,0
وعاااش ملك الانجااازات الملك ابو متعب,0
الف مبروك والحمدلله على سلامتهم ونقول كلمه كبيره لملك الانسانيه ابو متعب جزاك الله الففف خير,0
نشكر الله عزوجل الذي أنعم علينا وعلى الأمة الإسلامية كلها بحاكم عظيم وهو خادم الحرمين الشريفين، ونفتخر كمسلمين وعرب بالدكتور العلامة الفذ عبد الله الربيعة الذي سطر اسمه بجدارة كأسطورة في الطب والعلم والأخلاق.,0
ونعم الحاكم ونعم الدكتور ونعم الشعب السعودي العظيم.,0
الحمد لله على نجاح العملية ونسأل أن يخرجهما لوالديهما بالصحة والعافية. ويحفظ لنا قائد مسرتنا خادم الحرمين الشريفين.والشكر موصلا لطاقم الطبي الذي أجرى العملية.,0
عمار يا بلاد الحرمين. والله إن القلم ليعجز عن الكتابة عن هذه الإنجازات. جزا الله خادم الحرمين الشريفين عن أمة محمد خير الجزاء و جعل ما يقوم به في ميزان حسناته. أما أنت أيها الفذ د. عبد العزيز الربيعه فنسأل الله أن يديمك ذخرا للإنسانيه و يحفظك فوالله إنا نحبك في الله. تهانينا لوالدي التوأم.,0
والله إن الكلمات لتعجز عن التعبير بالفرحة عن هذا الإنجاز الكبير جزاكم الله خيرا ياسيدي خادم الحرمين الشريفين وجعلها الله عزوجل في ميزان حسناتكم والشكر موصول لسعادة الدكتور عبدالله الربيعة رئيس الفريق الطبي وجميع معاونيه وفقكم الله وإلى مزيد من التقدم والنجاح,0
الحمدلله على السلامه اللهم يجعله في موازين ابو متعب ويجزي الله الوزير وطاقم الطبي مفخره لكل مسلم,0
يأتي أناس لا يقدروا العمل الأنساني حتى فرحتنا بالانجاز الطبي,0
لمسات حنونة من اب حنون الملك عبدالله بن عبد العزيز اكرمكم الله انتم وشعبكم الكريم ليس غريب عنكم الكرم وشهامة العرب الاصيل خيركم على الرأس كل من ينكر خير الله ومن ثمة المملكة العربية السعودية وشعبها الاصيل وجزاكم الله كل خير.,0
الحمدلله الذي منا علينا بالاسلام والرحمة التي استمديناها منه,0
"انجاز طبي رائع يسجل للفريق الطبي , و عظمة العمل بانسانيته",0
"اولا بأسمي وإسم الجالية الفلسطينية في السعودية الغراء ,, نقدم جل الشكر والامتنان والعرفان الى راعي وملك الانسانية الملك عبدالله آل سعود وجزاه الله على مجهوداته الجنة والمقام الاعلى ,, ونبارك للشعب الاردني ووالدي الطفلين والى جلالة الملك عبدالله الثاني على نجاح العملية وتكللها بالسلامة..",0
"اللهم انصر الإسلام والمسلمين , اللهم أرنا الحق حقا وارزقنا اتباعه , وأرنا الباطل باطلا وارزقنا اجتنابه , اللهم آمين..",0
قانون لا أرى فيه إلا حماية أمنية لبلجيكا وكذلك لأنه يخالف العادات والقيم السائدة هنلك، فالنقاب (عادة) عربية وليس عبادة إسلامية ويا غريب كن أديب.,0
النادي الذي هضم حقه في البطولات الأوروبيه والمحليه..,0
احس اني نسمت تنسيماً لا رجعة فيه..,0
وهذ السبب الذي دفعني لاعادة النظر في تركيبة الاعلام والاعلاميين الذي يعفون الكثير من الحقائق ويخفونها اين الاعلام الحر لماذا لا يحاربون بحملة شرسة من يقومون بدفن النفايات باراضينا بمقابل لا نهم ياخذون مقابل ذلك ونحن نذهب الي المشائخ والمشعوذين هذا به مس وذاك به جن وهي نفايات واشعاعات اذهبت العقل واذا اتاني اعلامي مخضرم وقال انه لا يعرف شيئا عن النفايات وامكنة دفنها في الدول فهو كاذب,0
